period_date,period_type,rtgs_txn_count_thousand,rtgs_txn_amount_mn_azn,rtgs_avg_amount_thousand_azn,lvpcss_txn_count_thousand,lvpcss_txn_amount_mn_azn,lvpcss_avg_amount_azn,ips_txn_count_thousand,ips_txn_amount_mn_azn,country_name,country_iso,atm_total_units,atm_baku_units,atm_regions_units,pos_total_units,contactless_pos_total_units,retail_service_pos_total_units,retail_service_pos_baku_units,baku_pos_total_units,payment_cards_total_thousand,payment_cards_contactless_thousand,debit_social_cards_thousand,debit_salary_cards_thousand,debit_other_cards_thousand,credit_cards_thousand,card_txn_count_thousand,card_txn_amount_mn_azn,cash_withdrawal_atm_count_thousand,cash_withdrawal_atm_amount_mn_azn,cash_withdrawal_pos_count_thousand,cash_withdrawal_pos_amount_mn_azn,non_cash_atm_count_thousand,non_cash_atm_amount_mn_azn,non_cash_pos_count_thousand,non_cash_pos_amount_mn_azn,contactless_pos_count_thousand,contactless_pos_amount_mn_azn,ecommerce_count_thousand,ecommerce_amount_mn_azn,self_service_terminal_count_thousand,self_service_terminal_amount_mn_azn,bank_customers_total_people,bank_customers_individuals_people,bank_customers_individual_entrepreneurs_people,bank_customers_legal_entities_people,customer_accounts_total_count,customer_accounts_transaction_count,customer_accounts_credit_count,customer_accounts_deposit_count,transaction_accounts_individuals_count,transaction_accounts_individual_entrepreneurs_count,transaction_accounts_legal_entities_count,internet_banking_users_count,internet_banking_legal_entities_count,mobile_banking_users_count,mobile_banking_legal_entities_count,source_name,load_timestamp
2011-03-01,month,27.0,7966.0,295.037037037037,1082.0,540.0,499.0757855822551,,,Azerbaijan,AZE,1929,1071,848,8857,,7926,7497,8027,4342.184,,2475.659,1289.051,436.556,140.918,4973.241,670.894754,4515.954,586.629782,33.48,27.089736,106.033,8.528251,97.368,7.216,,,,,,,2551432,2468503,41358,82929,3299264,3018754,,280510,2897219,60102,121535,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-04-01,month,32.0,6498.0,203.0625,1297.0,530.0,408.63531225905933,,,Azerbaijan,AZE,1947,1078,869,9435,,8483,8040,8576,4352.721,,2476.624,1293.992,449.135,132.97,3654.483,505.514621,3248.617,433.27697600000005,23.478,23.787675,81.484,9.282157999999999,118.991,8.016893,,,,,,,2497754,2415694,41759,82060,3294808,3006587,,288221,2886039,62954,120548,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-05-01,month,33.0,7638.0,231.45454545454547,1757.0,603.0,343.19863403528745,,,Azerbaijan,AZE,1960,1086,874,10095,,8828,8380,9216,4384.548,,2479.862,1305.96,459.856,138.87,4389.15,582.368,3907.434,506.948,23.559,22.327725,101.868,8.864,144.268,8.712792,,,,,,,2582960,2498982,43583,83978,3411641,3120003,,291638,2996137,64686,123866,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-06-01,month,33.0,7341.0,222.45454545454547,1660.0,607.0,365.66265060240966,,,Azerbaijan,AZE,1985,1101,884,10609,,9307,8851,9703,4393.012,,2467.415,1324.589,458.405,142.603,3829.956,551.667153,3391.865,468.524842,25.024,22.544018,92.793,11.613941,124.898,8.863815,,,,,,,2658675,2574312,44677,84363,3516574,3217030,,299544,3096908,66435,120122,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-07-01,month,34.0,8048.0,236.7058823529412,1740.0,861.0,494.82758620689657,,,Azerbaijan,AZE,2002,1112,890,11272,,9901,9442,10306,4428.981,,2488.224,1319.861,473.149,147.746,4323.075,645.254847,3884.235,566.733555,23.565,23.219964,88.543,10.595152,121.026,7.955881,,,,,,,2664188,2577896,45622,86292,3615651,3308956,,306695,3180614,67479,128342,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-08-01,month,32.0,8162.0,255.0625,1842.0,831.0,451.1400651465798,,,Azerbaijan,AZE,2038,1115,923,11787,,10404,9939,10815,4448.019,,2488.627,1318.121,487.238,154.033,4764.042,691.819652,4304.714,601.896909,30.565,25.642455,90.87,11.329614,120.236,8.308662,,,,,,,2746704,2660204,46097,86500,3687878,3373043,,314835,3243111,66949,129932,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-09-01,month,35.0,9155.0,261.57142857142856,1973.0,899.0,455.65129244804865,,,Azerbaijan,AZE,2056,1144,912,12204,,10796,10319,11207,4459.0,,2481.666,1315.912,505.544,156.358,4350.401,626.457977,3841.122,532.280277,25.415,25.027923,97.18,11.196202,146.667,11.428144,,,,,,,2732671,2645243,46367,87428,3692107,3367163,,324944,3234314,66865,132849,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-10-01,month,36.0,7297.0,202.69444444444446,1838.0,857.0,466.26768226332973,,,Azerbaijan,AZE,2073,1154,919,12477,,10986,10487,11463,4471.0,,2449.0,1305.0,553.0,164.0,4063.0,585.0,3547.0,503.0,24.0,21.0,97.0,13.0,147.0,11.0,,,,,,,2821827,2736328,52053,85499,3896163,3566494,,329669,3431999,68612,134495,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-11-01,month,37.0,7906.0,213.67567567567568,1957.0,835.0,426.67347981604496,,,Azerbaijan,AZE,2104,1166,938,12778,,11289,10762,11735,4534.927,,2534.443,1313.128,521.11,166.246,4071.16,608.638211,3539.977,527.422438,27.838,21.732615,93.819,12.075663,162.209,10.444584,,,,,,,2868688,2783452,52678,85236,3988446,3650090,,338356,3515624,69417,134466,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2011-12-01,month,54.0,17067.0,316.05555555555554,2246.0,1115.0,496.4381121994657,,,Azerbaijan,AZE,2132,1179,953,13220,,11714,11169,12153,4580.243999999999,,2522.408,1330.162,546.935,180.739,5067.826,771.077252,4477.673,676.490164,35.429,28.780166,94.376,13.277846,185.334,12.832815,,,,,,,2916678,2831807,53175,84871,4077125,3730551,,346574,3604632,70791,125919,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-01-01,month,23.0,7292.0,317.04347826086956,2033.0,747.0,367.43728480078704,,,Azerbaijan,AZE,2148,1187,961,13686,,12174,11618,12604,4621.496,,2534.024,1345.943,557.106,184.423,3541.488,531.188045,2960.948,437.67669,24.54,19.885237,65.473,11.105436,205.498,11.618317,,,,,,,2912461,2829041,52803,83420,4146445,3786037,,360408,3648841,70812,137196,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-01-01,year,495.0,106985.0,216.13131313131314,25631.0,11846.0,462.1747103117319,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-02-01,month,31.0,7836.0,252.7741935483871,2082.0,669.0,321.32564841498555,,,Azerbaijan,AZE,2157,1196,961,18193,,16656,16054,17057,4626.628,,2515.572,1351.257,567.112,192.687,4597.653,693.72887,4021.222,604.018456,29.651,24.714975,53.344,11.712741,244.224,10.773033,,,,,,,2948643,2864224,56881,84419,4236074,3870516,,365558,3731715,75139,138801,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-03-01,month,34.0,8378.0,246.41176470588235,1995.0,785.0,393.4837092731829,,,Azerbaijan,AZE,2168,1198,970,20994,,19447,18767,19772,4659.994,,2518.846,1356.348,582.377,202.441,5273.564,784.077901,4565.188,680.831506,28.931,27.501636,58.459,13.028211,298.546,13.789465,,,,,,,3002854,2917672,60914,85182,4345888,3970480,,375408,3830047,79374,140433,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-04-01,month,41.0,8739.0,213.14634146341464,1955.0,873.0,446.5473145780051,,,Azerbaijan,AZE,2183,1209,974,28921,,27269,26443,27547,4749.849,,2584.836,1360.0,590.156,214.76,4240.826,647.431536,3549.798,544.698087,29.515,31.253577,55.625,13.30493,320.981,12.775935,,,,,,,3068357,2981865,65497,86492,4478163,4097355,,380808,3952487,82942,144868,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-05-01,month,46.0,9024.0,196.17391304347825,2093.0,871.0,416.14906832298135,,,Azerbaijan,AZE,2216,1230,986,37194,,35617,33026,34038,4807.471,,2575.223,1385.432,616.531,230.285,5051.124,740.241154,4223.945,640.447424,27.923,27.007358,56.309,14.487467,438.411,14.873062,,,,,,,3223003,3127593,67957,95411,4723638,4331798,,391840,4180423,86888,151375,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-06-01,month,42.0,9208.0,219.23809523809524,1834.0,959.0,522.9007633587787,,,Azerbaijan,AZE,2227,1235,992,36310,,34740,32114,33119,4825.651,,2537.979,1352.012,688.397,247.263,4405.119,676.276337,3740.862,579.857709,24.995,24.486464,51.517,13.699736,314.934,15.048664,,,,,,,3290332,3194176,69007,96157,4838585,4444123,,394462,4299611,87921,144512,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-07-01,month,46.0,8856.0,192.52173913043478,2780.0,1044.0,375.53956834532374,,,Azerbaijan,AZE,2195,1225,970,36523,,34989,32463,33340,4807.887,,2537.406,1361.731,629.895,278.855,5018.56,811.19196,4291.222,697.975753,27.584,38.248265,53.045,16.009341,343.594,12.950625,,,,,,,3265944,3177283,67593,88662,4918895,4522489,,396406,4380219,85240,142270,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-08-01,month,41.0,8157.0,198.9512195121951,2098.0,1023.0,487.60724499523354,,,Azerbaijan,AZE,2214,1239,975,36514,,34972,32455,33340,4842.277,,2627.544,1360.111,564.845,289.777,4461.357,718.604219,3694.684,580.0271,27.373,43.265681,51.197,15.094471,362.704,14.35015,,,,,,,3303798,3214431,68221,89368,5046228,4643638,,402590,4492485,86016,151153,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-09-01,month,39.0,8996.0,230.66666666666666,1794.0,1046.0,583.0546265328874,,,Azerbaijan,AZE,2224,1224,1000,36702,,35039,32453,33549,4920.203,,2541.265,1336.89,724.388,317.66,4689.97,734.436955,3968.474,603.552648,32.234,45.427462,50.373,15.3953563,349.473,14.623038,,,,,,,3402481,3312173,69916,90309,5221689,4811365,,410324,4658566,87863,152799,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-10-01,month,43.0,8706.0,202.46511627906978,2301.0,1155.0,501.9556714471969,,,Azerbaijan,AZE,2226,1243,983,36655,,34976,32396,33506,4964.791,,2536.231,1330.194,752.23,346.136,5139.315,794.731586,4258.155,657.148271,30.639,45.571235,57.245,18.210354,436.017,17.794743,,,,,,,3491747,3400605,70950,91142,5425651,5008463,,417188,4854085,89231,154378,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-11-01,month,46.0,9264.0,201.3913043478261,2218.0,1144.0,515.7799819657349,,,Azerbaijan,AZE,2240,1249,991,36482,,34781,32204,33333,5071.379,,2550.917,1353.416,790.371,376.675,4996.879,768.877069,4103.74,639.666845,29.411,41.556666,60.856,18.336504,452.629,17.189774,,,,,,,3579947,3487918,72220,92029,5632906,5211062,,421844,5054997,90448,156065,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2012-12-01,month,63.0,12529.0,198.87301587301587,2448.0,1530.0,625.0,,,Azerbaijan,AZE,2260,1263,997,36860,,35035,32386,33629,5008.107,,2560.153,1360.665,679.346,407.943,5753.3,925.972595,4739.81,791.383331,35.851,52.552151,66.319,12.181437,556.524,21.281472,,,,,,,3702832,3609503,83858,93329,5899888,5471017,,428871,5313983,92132,157034,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-01-01,month,24.0,7594.0,316.4166666666667,2169.0,922.0,425.0806823420931,,,Azerbaijan,AZE,2261,1264,997,37175,,35775,33007,33816,5025.772,,2557.0,1348.0,693.5,427.272,4264.513,622.714918,3251.715,494.867809,18.436,37.220862,52.5,13.716703,575.429,21.620916,,,,,,,3794593,3700693,75212,93900,5677206,5248493,,428713,5076977,93884,171516,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-01-01,year,522.0,113189.0,216.83716475095787,26735.0,14973.0,560.0523658126052,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-02-01,month,40.0,10197.0,254.925,2204.0,1074.0,487.29582577132487,,,Azerbaijan,AZE,2279,1273,1006,36934,,35517,32494,33307,5205.166,,2563.174,1358.917,801.191,481.884,5335.734,819.627666,4322.575,687.738106,40.559,46.927861,60.774,16.678438,579.936,21.887217,,,,,,,3916585,3820397,79184,96188,5923980,5487185,,436795,5315173,98577,172012,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-03-01,month,39.0,8747.0,224.28205128205127,1989.0,1113.0,559.577677224736,,,Azerbaijan,AZE,2295,1288,1007,37266,,35850,32721,33517,5174.867,,2556.443,1346.896,746.837,524.691,5541.482,864.837403,4493.711,712.928044,39.546,44.671735,51.743,13.042884,570.638,24.586275,,,,,,,4003943,3907170,79931,96773,6241709,5777900,,463809,5601833,100485,176067,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-04-01,month,45.0,9423.0,209.4,2402.0,1338.0,557.0358034970858,,,Azerbaijan,AZE,2331,1316,1015,37080,,35658,32451,33268,5270.224,,2556.912,1381.001,680.878,651.433,5230.618,796.302,4020.509,638.57005,25.602,46.122797,49.973,13.458605,736.057,27.672536,,,,,,,4157795,4060550,81332,97245,6584971,6113163,,471808,5938444,102116,174719,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-05-01,month,45.0,9344.0,207.64444444444445,2214.0,1216.0,549.2321589882565,,,Azerbaijan,AZE,2343,1324,1019,37075,,35674,32481,33269,5240.834,,2555.577,1380.401,711.425,593.431,5689.86,848.117875,4332.526,691.014018,24.344,47.025017,52.763,17.706526,876.215,36.211144,,,,,,,4274679,4178449,82828,96230,6793012,6307822,,485190,6111312,125878,196510,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-06-01,month,40.0,8423.0,210.575,1839.0,1168.0,635.1277868406743,,,Azerbaijan,AZE,2351,1324,1027,37166,,35758,32491,33284,5300.763,,2554.118,1383.637,727.308,635.7,5094.01,772.752811,3895.253,634.924166,23.502,44.20927,46.975,14.375405,781.817,33.002355,,,,,,,4412251,4315208,83928,97043,7078725,6594824,,483901,6420247,127261,174577,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-07-01,month,49.0,10457.0,213.40816326530611,2475.0,1397.0,564.4444444444445,,,Azerbaijan,AZE,2368,1336,1032,36388,,35003,31658,32470,5374.902,,2545.974,1389.341,753.821,685.756,5981.745,920.416329,4396.316,755.117243,24.469,54.326724,54.607,16.160079,1066.283,32.16607,,,,,,,4615706,4517856,84524,97850,7385214,6894277,,490937,6727799,127200,166478,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-08-01,month,41.0,9799.0,239.0,2017.0,1194.0,591.9682697074863,,,Azerbaijan,AZE,2375,1341,1034,35715,,34333,30918,31754,5331.036,,2428.719,1388.473,793.977,719.867,5745.919,844.879869,4232.876,682.031259,22.024,48.519308,46.759,14.897868,1003.278,30.222178,,,,,,,4755237,4654413,85866,100824,7681665,7181640,,500025,7002609,129313,179031,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-09-01,month,42.0,9316.0,221.8095238095238,2130.0,1204.0,565.2582159624413,,,Azerbaijan,AZE,2396,1355,1041,35152,,33752,30234,31068,5346.774,,2367.836,1410.745,799.883,768.31,5617.565,832.99279,4135.353,673.579202,21.292,47.34064,46.615,18.371998,1004.782,33.289437,,,,,,,4860358,4761452,85676,98906,8009442,7502445,,506997,7324918,130797,177527,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-10-01,month,46.0,9044.0,196.6086956521739,2313.0,1278.0,552.5291828793775,,,Azerbaijan,AZE,2397,1351,1046,35039,,33635,30061,30897,5362.835,,2403.537,1421.64,738.901,798.707,6101.152,901.208278,4418.925,733.784454,24.604,50.368462,50.399,19.121523,1142.858,37.986565,,,,,,,5110636,5009287,89288,101349,8382999,7860256,,522743,7679541,131050,180715,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-11-01,month,45.0,8548.0,189.95555555555555,2268.0,1456.0,641.9753086419753,,,Azerbaijan,AZE,2411,1360,1051,33301,,31897,28265,29101,5515.003,,2472.673,1430.798,748.743,862.789,6011.564,923.412283,4323.679,729.646718,22.957,56.267467,49.641,19.85414,1142.257,36.689835,,,,,,,5178214,5082662,87776,95552,8658990,8128804,,530186,7944250,134941,184554,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2013-12-01,month,66.0,12297.0,186.3181818181818,2715.0,1613.0,594.1068139963168,,,Azerbaijan,AZE,2422,1366,1056,33285,,31859,28090,28940,5672.617,,2504.965,1437.041,788.155,942.456,7195.933,1149.415,5184.599,936.986,30.786,70.716,65.399,18.360609,1400.0,47.439,,,,,,,5275532,5175865,89357,99667,8999842,8459677,,540165,8269663,134113,190014,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-01-01,month,25.0,7650.0,306.0,2258.0,1053.0,466.3418954827281,,,Azerbaijan,AZE,2417,1358,1059,33045,,33045,28650,27733,5752.339,,2533.762,1431.994,819.292,967.291,5533.845,777.789545,3695.956,610.031517,22.62,42.971169,48.238,16.713817,1216.314,38.103058,,,,,,,4839561,4741921,91741,97640,9073335,8553925,,519410,8368683,138247,185242,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-01-01,year,515.0,104281.0,202.4873786407767,28270.0,15076.0,533.2861690838345,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-02-01,month,41.0,9022.0,220.0487804878049,2253.0,1128.0,500.6657789613849,,,Azerbaijan,AZE,2427,1363,1064,34141,,32699,28530,29428,5808.028,,2550.898,1417.371,832.733,1007.026,6206.258,941.403612,4373.937,764.046075,27.242,54.947604,50.644,17.764603,773.81,27.783197,,,,,,,4350499,4253059,87354,97440,10449446,7887474,2267892.0,294080,7726419,129629,161055,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-03-01,month,39.0,8398.0,215.33333333333334,2168.0,1191.0,549.3542435424355,,,Azerbaijan,AZE,2443,1373,1070,38772,,37415,29858,30675,5853.497,,2553.449,1405.719,861.966,1032.363,6800.679,1018.96,4790.24,832.61,26.219,56.023285,44.244,19.522029,828.348,33.023595,,,,,,,4382781,4292809,91047,89972,10747591,8098597,2345808.0,303186,7936357,136123,162240,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-04-01,month,45.0,8887.0,197.48888888888888,2452.0,1351.0,550.9787928221859,,,Azerbaijan,AZE,2479,1395,1084,42790,,41227,31696,32613,5908.147,,2566.92,1412.123,860.793,1068.311,6349.522,938.317366,4407.128,758.799929,27.887,62.992308,56.845,20.392423,779.108,28.23607,,,,,,,4505563,4414764,103230,90799,11163629,8425491,2429275.0,308863,8254305,144354,171186,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-05-01,month,44.0,8287.0,188.3409090909091,2300.0,1207.0,524.7826086956522,,,Azerbaijan,AZE,2462,1379,1083,48582,,47120,34197,35110,5967.418,,2560.392,1400.609,889.128,1117.289,6634.112,988.182456,4657.493,806.771678,26.237,59.758897,48.899,20.608658,820.108,30.941,,,,,,,4640809,4548984,114871,91825,11580494,8722149,2535111.0,323234,8545788,151969,176361,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-06-01,month,42.0,10445.0,248.6904761904762,2226.0,1228.0,551.6621743036837,,,Azerbaijan,AZE,2476,1389,1087,52413,,50955,36175,37079,6003.477,,2556.245,1400.754,902.253,1144.225,6406.655,970.258218,4431.754,791.626187,26.25,60.415,49.667,22.30834,816.665,30.41053,,,,,,,4754509,4661812,119894,92697,11917159,8956740,2623989.0,336430,8782541,161292,174199,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-07-01,month,47.0,8580.0,182.5531914893617,2471.0,1344.0,543.9093484419265,,,Azerbaijan,AZE,2493,1399,1094,53988,,52533,36285,37189,5827.106,,2558.591,1398.343,712.619,1157.553,6893.559,1090.081764,4678.588,879.251163,24.997,67.82471,51.657,22.274963,919.938,37.223068,,,,,,,4877035,4783165,136195,93870,12271873,9230102,2694253.0,347518,9054303,167157,175799,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-08-01,month,40.0,7726.0,193.15,2261.0,1168.0,516.5855816010614,,,Azerbaijan,AZE,2510,1413,1097,56731,,55300,38102,38990,5866.16,,2544.295,1401.179,739.896,1180.79,6351.021,949.64862,4264.524,750.144434,23.232,58.360144,49.838,23.671796,820.747,28.4,,,,,,,4998381,4904285,143714,94096,12634082,9481842,2794467.0,357773,9305220,171037,176622,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-09-01,month,44.0,7739.0,175.88636363636363,2415.0,1220.0,505.175983436853,,,Azerbaijan,AZE,2543,1440,1103,58609,,57185,39280,40165,5990.847,,2557.938,1412.531,766.628,1253.75,6667.987,983.956743,4600.44,783.490297,23.631,60.741445,51.424,23.72998,802.797,32.122778,,,,,,,5084965,4989783,149974,95182,12980149,9718336,2893596.0,368217,9540564,174308,177772,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-10-01,month,44.0,8123.0,184.61363636363637,2444.0,1325.0,542.1440261865794,,,Azerbaijan,AZE,2556,1447,1109,64297,,62876,42902,43767,5864.062,,2478.517,1409.196,750.669,1225.68,6708.83,989.344611,4602.0,797.064317,23.275,60.100196,45.237,17.626608,797.827,32.818996,,,,,,,5238250,5138124,158888,100126,13465080,10083739,3003322.0,378019,9901652,179977,182087,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-11-01,month,42.0,8254.0,196.52380952380952,2242.0,1268.0,565.5664585191793,,,Azerbaijan,AZE,2586,1460,1126,68676,,67227,46384,47250,5948.363,,2483.117,1429.067,771.336,1264.843,6645.29,977.292177,4467.995,786.073999,25.094,59.149683,44.024,19.20298,836.148,35.140305,,,,,,,5356242,5255866,165720,100376,13894410,10435538,3070297.0,388575,10254295,183981,181243,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2014-12-01,month,62.0,11170.0,180.16129032258064,2780.0,1593.0,573.021582733813,,,Azerbaijan,AZE,2608,1471,1137,73013,,71553,49187,50050,5965.207,,2426.3,1443.677,793.532,1301.698,8030.375,1245.234253,5482.897,1006.294298,32.875,83.743406,50.722,25.933302,987.55,41.373483,,,,,,,5146029,5049500,168941,96529,13985130,10447130,3136408.0,401592,10271550,184280,175580,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2015-01-01,month,21.0,7626.0,363.14285714285717,2331.0,1041.0,446.5894465894466,,,Azerbaijan,AZE,2618,1480,1138,74584,,73159,49405,50294,6017.708,,2440.606,1437.843,817.502,1321.757,6417.743,899.365828,4041.748,696.410099,25.907,57.691528,44.397,24.051625,858.274,32.528063,,,,,,,5062382,4967148,167372,95234,13807552,10396083,3024092.0,387377,10229764,156412,166319,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2015-01-01,year,489.0,121624.0,248.719836400818,29858.0,15033.0,503.4831535936768,,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2015-02-01,month,37.0,12730.0,344.05405405405406,2324.0,1103.0,474.61273666092944,,,Azerbaijan,AZE,2622,1477,1145,77041,,75816,49699,50387,6032.315,,2447.097,1441.21,834.342,1318.507,6838.222,1077.418339,4592.279,848.786214,31.491,93.452937,47.732,26.222274,831.198,30.648026,,,,,,,5094417,4997027,168410,97390,14195742,10741162,3048363.0,406217,10564842,191634,176320,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2015-03-01,month,40.0,10629.0,265.725,2461.0,1202.0,488.41934173100367,,,Azerbaijan,AZE,2633,1481,1152,77631,,76219,49323,50229,6037.646,,2460.817,1441.748,853.701,1281.38,7636.832,1136.897874,5123.07,894.356844,29.031,82.6394,47.948,24.205006,908.443,34.388142,,,,,,,5137523,5035778,167855,101745,14443879,10926165,3088855.0,428859,10746476,189678,179689,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2015-04-01,month,44.0,10992.0,249.8181818181818,2595.0,1400.0,539.4990366088632,,,Azerbaijan,AZE,2642,1484,1158,78039,,76605,48920,49824,6048.616,,2471.239,1443.734,869.914,1263.729,7074.655,1052.745914,4689.329,831.179279,31.338,82.119279,47.079,26.654919,830.836,29.812194,,,,,,,5273663,5168438,171164,105225,14688425,11153454,3115450.0,419521,10974586,192878,178868,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2015-05-01,month,38.0,7371.0,193.97368421052633,2361.0,1184.0,501.0,,,Azerbaijan,AZE,2670,1506,1164,78324,,76892,48958,49815,6073.729,,2482.053,1450.202,873.607,1267.867,7067.693,982.520835,4672.437,792.801124,26.442,54.423495,48.56,25.659989,898.073,30.734184,,,,,,,5348165,5242157,173090,106008,14948439,11393849,3129415.0,425175,11213759,195383,180090,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2015-06-01,month,41.0,7793.0,190.0731707317073,2559.0,1245.0,486.5,,,Azerbaijan,AZE,2703,1530,1173,78264,,76832,48584,49438,6088.39,,2484.468,1452.256,907.403,1244.263,6951.965,985.266167,4548.258,785.293033,24.772,56.171588,49.047,23.791639,857.993,33.81449,,,,,,,5413682,5307065,174695,106617,15102254,11601970,3067691.0,432593,11420488,198022,181482,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2015-07-01,month,41.0,7840.0,191.21951219512195,2693.0,1417.0,526.2,,,Azerbaijan,AZE,2685,1507,1178,77959,,76515,48245,49110,5855.899,,2486.26,1474.749,703.922,1190.968,7358.766,1123.567453,4777.217,887.262997,28.36,70.181287,51.164,26.048669,897.611,34.942128,,,,,,,5431083,5324835,175196,106034,15316682,11761467,3118972.0,436243,11582152,198779,179315,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
2015-08-01,month,38.0,9887.0,260.0,2471.0,1139.0,461.0,,,Azerbaijan,AZE,2702,1518,1194,77913,,76438,48156,49053,5759.429,,2455.903,1465.158,677.808,1160.56,6785.078,996.883863552,4283.61,756.00812005,28.756,65.42292158,51.065,26.512036,853.899,31.915308,,,,,,,5495120,5388346,171641,106774,15569158,11986947,3142999.0,439212,11806511,200638,180436,,,,,Azerbaijan digital finance gold mart,2026-03-23 03:51:52.437727+00:00
